0.00324	1.0000001E-9	
0.00325	1.0000001E-9	
0.00326	1.0000001E-9	
0.00327	1.0000001E-9	
0.00328	1.0000001E-9	
0.00329	1.0000001E-9	
0.0033	1.0000001E-9	
0.00331	1.0000001E-9	
0.00332	1.0000001E-9	
0.00333	1.0000001E-9	
0.00334	1.0000001E-9	
0.00335	1.0000001E-9	
0.00336	1.0000001E-9	
0.00337	1.0000001E-9	
0.00338	1.0000001E-9	
0.00339	1.0000001E-9	
0.0034	1.0000001E-9	
0.00341	1.0000001E-9	
0.00342	1.0000001E-9	
0.00343	1.0000001E-9	
0.00344	1.0000001E-9	
0.00345	1.0000001E-9	
0.00346	1.0000001E-9	
0.00347	1.0000001E-9	
0.00348	1.0000001E-9	
0.00349	1.0000001E-9	
0.0035	1.0000001E-9	
0.00351	1.0000001E-9	
0.00352	1.0000001E-9	
0.00353	1.0000001E-9	
0.00354	1.0000001E-9	
0.00355	1.0000001E-9	
0.00356	1.0000001E-9	
0.00357	1.0000001E-9	
0.00358	1.0000001E-9	
0.00359	1.0000001E-9	
0.0036	1.0000001E-9	
0.00361	1.0000001E-9	
0.00362	1.0000001E-9	
0.00363	1.0000001E-9	
0.00364	1.0000001E-9	
0.00365	1.0000001E-9	
0.00366	1.0000001E-9	
0.00367	1.0000001E-9	
0.00368	1.0000001E-9	
0.00369	1.0000001E-9	
0.0037	1.0000001E-9	
0.00371	1.0000001E-9	
0.00372	1.0000001E-9	
0.00373	1.0000001E-9	
0.00374	1.0000001E-9	
0.00375	1.0000001E-9	
0.00376	1.0000001E-9	
0.00377	1.0000001E-9	
0.00378	1.0000001E-9	
0.00379	1.0000001E-9	
0.0038	1.0000001E-9	
0.00381	1.0000001E-9	
0.00382	1.0000001E-9	
0.00383	1.0000001E-9	
0.00384	1.0000001E-9	
0.00385	1.0000001E-9	
0.00386	1.0000001E-9	
0.00387	1.0000001E-9	
0.00388	1.0000001E-9	
0.00389	1.0000001E-9	
0.0039	1.0000001E-9	
0.00391	1.0000001E-9	
0.00392	1.0000001E-9	
0.00393	1.0000001E-9	
0.00394	1.0000001E-9	
0.00395	1.0000001E-9	
0.00396	1.0000001E-9	
0.00397	1.0000001E-9	
0.00398	1.0000001E-9	
0.00399	1.0000001E-9	
0.0040	1.0000001E-9	
0.00401	1.0000001E-9	
0.00402	1.0000001E-9	
0.00403	1.0000001E-9	
0.00404	1.0000001E-9	
0.00405	1.0000001E-9	
0.00406	1.0000001E-9	
0.00407	1.0000001E-9	
0.00408	1.0000001E-9	
0.00409	1.0000001E-9	
0.0041	1.0000001E-9	
0.00411	1.0000001E-9	
0.00412	1.0000001E-9	
0.00413	1.0000001E-9	
0.00414	1.0000001E-9	
0.00415	1.0000001E-9	
0.00416	1.0000001E-9	
0.00417	1.0000001E-9	
0.00418	1.0000001E-9	
0.00419	1.0000001E-9	
0.0042	1.0000001E-9	
0.00421	1.0000001E-9	
0.00422	1.0000001E-9	
0.00423	1.0000001E-9	
0.00424	1.0000001E-9	
0.00425	1.0000001E-9	
0.00426	1.0000001E-9	
0.00427	1.0000001E-9	
0.00428	1.0000001E-9	
0.00429	1.0000001E-9	
0.0043	1.0000001E-9	
0.00431	1.0000001E-9	
0.00432	1.0000001E-9	
0.00433	1.0000001E-9	
0.00434	1.0000001E-9	
0.00435	1.0000001E-9	
0.00436	1.0000001E-9	
0.00437	1.0000001E-9	
0.00438	1.0000001E-9	
0.00439	1.0000001E-9	
0.0044	1.0000001E-9	
0.00441	1.0000001E-9	
0.00442	1.0000001E-9	
0.00443	1.0000001E-9	
0.00444	1.0000001E-9	
0.00445	1.0000001E-9	
0.00446	1.0000001E-9	
0.00447	1.0000001E-9	
0.00448	1.0000001E-9	
0.00449	1.0000001E-9	
0.0045	1.0000001E-9	
0.00451	1.0000001E-9	
0.00452	1.0000001E-9	
0.00453	1.0000001E-9	
0.00454	1.0000001E-9	
0.00455	1.0000001E-9	
0.00456	1.0000001E-9	
0.00457	1.0000001E-9	
0.00458	1.0000001E-9	
0.00459	1.0000001E-9	
0.0046	1.0000001E-9	
0.00461	1.0000001E-9	
0.00462	1.0000001E-9	
0.00463	1.0000001E-9	
0.00464	1.0000001E-9	
0.00465	1.0000001E-9	
0.00466	1.0000001E-9	
0.00467	1.0000001E-9	
0.00468	1.0000001E-9	
0.00469	1.0000001E-9	
0.0047	1.0000001E-9	
0.00471	1.0000001E-9	
0.00472	1.0000001E-9	
0.00473	1.0000001E-9	
0.00474	1.0000001E-9	
0.00475	1.0000001E-9	
0.00476	1.0000001E-9	
0.00477	1.0000001E-9	
0.00478	1.0000001E-9	
0.00479	1.0000001E-9	
0.0048	1.0000001E-9	
0.00481	1.0000001E-9	
0.00482	1.0000001E-9	
0.00483	1.0000001E-9	
0.00484	1.0000001E-9	
0.00485	1.0000001E-9	
0.00486	1.0000001E-9	
0.00487	1.0000001E-9	
0.00488	1.0000001E-9	
0.00489	1.0000001E-9	
0.0049	1.0000001E-9	
0.00491	1.0000001E-9	
0.00492	1.0000001E-9	
0.00493	1.0000001E-9	
0.00494	1.0000001E-9	
0.00495	1.0000001E-9	
0.00496	1.0000001E-9	
0.00497	1.0000001E-9	
0.00498	1.0000001E-9	
0.00499	1.0000001E-9	
0.0050	1.0000001E-9	
0.00501	1.0000001E-9	
0.00502	1.0000001E-9	
0.00503	1.0000001E-9	
0.00504	1.0000001E-9	
0.00505	1.0000001E-9	
0.00506	1.0000001E-9	
0.00507	1.0000001E-9	
0.00508	1.0000001E-9	
0.00509	1.0000001E-9	
0.0051	1.0000001E-9	
0.00511	1.0000001E-9	
0.00512	1.0000001E-9	
0.00513	1.0000001E-9	
0.00514	1.0000001E-9	
0.00515	1.0000001E-9	
0.00516	1.0000001E-9	
0.00517	1.0000001E-9	
0.00518	1.0000001E-9	
0.00519	1.0000001E-9	
0.0052	1.0000001E-9	
0.00521	1.0000001E-9	
0.00522	1.0000001E-9	
0.00523	1.0000001E-9	
0.00524	1.0000001E-9	
0.00525	1.0000001E-9	
0.00526	1.0000001E-9	
0.00527	1.0000001E-9	
0.00528	1.0000001E-9	
0.00529	1.0000001E-9	
0.0053	1.0000001E-9	
0.00531	1.0000001E-9	
0.00532	1.0000001E-9	
0.00533	1.0000001E-9	
0.00534	1.0000001E-9	
0.00535	1.0000001E-9	
0.00536	1.0000001E-9	
0.00537	1.0000001E-9	
0.00538	1.0000001E-9	
0.00539	1.0000001E-9	
0.0054	1.0000001E-9	
0.00541	1.0000001E-9	
0.00542	1.0000001E-9	
0.00543	1.0000001E-9	
0.00544	1.0000001E-9	
0.00545	1.0000001E-9	
0.00546	1.0000001E-9	
0.00547	1.0000001E-9	
0.00548	1.0000001E-9	
0.00549	1.0000001E-9	
0.0055	1.0000001E-9	
0.00551	1.0000001E-9	
0.00552	1.0000001E-9	
0.00553	1.0000001E-9	
0.00554	1.0000001E-9	
0.00555	1.0000001E-9	
0.00556	1.0000001E-9	
0.00557	1.0000001E-9	
0.00558	1.0000001E-9	
0.00559	1.0000001E-9	
0.0056	1.0000001E-9	
0.00561	1.0000001E-9	
0.00562	1.0000001E-9	
0.00563	1.0000001E-9	
0.00564	1.0000001E-9	
0.00565	1.0000001E-9	
0.00566	1.0000001E-9	
0.00567	1.0000001E-9	
0.00568	1.0000001E-9	
0.00569	1.0000001E-9	
0.0057	1.0000001E-9	
0.00571	1.0000001E-9	
0.00572	1.0000001E-9	
0.00573	1.0000001E-9	
0.00574	1.0000001E-9	
0.00575	1.0000001E-9	
0.00576	1.0000001E-9	
0.00577	1.0000001E-9	
0.00578	1.0000001E-9	
0.00579	1.0000001E-9	
0.0058	1.0000001E-9	
0.00581	1.0000001E-9	
0.00582	1.0000001E-9	
0.00583	1.0000001E-9	
0.00584	1.0000001E-9	
0.00585	1.0000001E-9	
0.00586	1.0000001E-9	
0.00587	1.0000001E-9	
0.00588	1.0000001E-9	
0.00589	1.0000001E-9	
0.0059	1.0000001E-9	
0.00591	1.0000001E-9	
0.00592	1.0000001E-9	
0.00593	1.0000001E-9	
0.00594	1.0000001E-9	
0.00595	1.0000001E-9	
0.00596	1.0000001E-9	
0.00597	1.0000001E-9	
0.00598	1.0000001E-9	
0.00599	1.0000001E-9	
0.0060	1.0000001E-9	
0.00601	1.0000001E-9	
0.00602	1.0000001E-9	
0.00603	1.0000001E-9	
0.00604	1.0000001E-9	
0.00605	1.0000001E-9	
0.00606	1.0000001E-9	
0.00607	1.0000001E-9	
0.00608	1.0000001E-9	
0.00609	1.0000001E-9	
0.0061	1.0000001E-9	
0.00611	1.0000001E-9	
0.00612	1.0000001E-9	
0.00613	1.0000001E-9	
0.00614	1.0000001E-9	
0.00615	1.0000001E-9	
0.00616	1.0000001E-9	
0.00617	1.0000001E-9	
0.00618	1.0000001E-9	
0.00619	1.0000001E-9	
0.0062	1.0000001E-9	
0.00621	1.0000001E-9	
0.00622	1.0000001E-9	
0.00623	1.0000001E-9	
0.00624	1.0000001E-9	
0.00625	1.0000001E-9	
0.00626	1.0000001E-9	
0.00627	1.0000001E-9	
0.00628	1.0000001E-9	
0.00629	1.0000001E-9	
0.0063	1.0000001E-9	
0.00631	1.0000001E-9	
0.00632	1.0000001E-9	
0.00633	1.0000001E-9	
0.00634	1.0000001E-9	
0.00635	1.0000001E-9	
0.00636	1.0000001E-9	
0.00637	1.0000001E-9	
0.00638	1.0000001E-9	
0.00639	1.0000001E-9	
0.0064	1.0000001E-9	
0.00641	1.0000001E-9	
0.00642	1.0000001E-9	
0.00643	1.0000001E-9	
0.00644	1.0000001E-9	
0.00645	1.0000001E-9	
0.00646	1.0000001E-9	
0.00647	1.0000001E-9	
0.00648	1.0000001E-9	
0.00649	1.0000001E-9	
0.0065	1.0000001E-9	
0.00651	1.0000001E-9	
0.00652	1.0000001E-9	
0.00653	1.0000001E-9	
0.00654	1.0000001E-9	
0.00655	1.0000001E-9	
0.00656	1.0000001E-9	
0.00657	1.0000001E-9	
0.00658	1.0000001E-9	
0.00659	1.0000001E-9	
0.0066	1.0000001E-9	
0.00661	1.0000001E-9	
0.00662	1.0000001E-9	
0.00663	1.0000001E-9	
0.00664	1.0000001E-9	
0.00665	1.0000001E-9	
0.00666	1.0000001E-9	
0.00667	1.0000001E-9	
0.00668	1.0000001E-9	
0.00669	1.0000001E-9	
0.0067	1.0000001E-9	
0.00671	1.0000001E-9	
0.00672	1.0000001E-9	
0.00673	1.0000001E-9	
0.00674	1.0000001E-9	
0.00675	1.0000001E-9	
0.00676	1.0000001E-9	
0.00677	1.0000001E-9	
0.00678	1.0000001E-9	
0.00679	1.0000001E-9	
0.0068	1.0000001E-9	
0.00681	1.0000001E-9	
0.00682	1.0000001E-9	
0.00683	1.0000001E-9	
0.00684	1.0000001E-9	
0.00685	1.0000001E-9	
0.00686	1.0000001E-9	
0.00687	1.0000001E-9	
0.00688	1.0000001E-9	
0.00689	1.0000001E-9	
0.0069	1.0000001E-9	
0.00691	1.0000001E-9	
0.00692	1.0000001E-9	
0.00693	1.0000001E-9	
0.00694	1.0000001E-9	
0.00695	1.0000001E-9	
0.00696	1.0000001E-9	
0.00697	1.0000001E-9	
0.00698	1.0000001E-9	
0.00699	1.0000001E-9	
0.0070	1.0000001E-9	
0.00701	1.0000001E-9	
0.00702	1.0000001E-9	
0.00703	1.0000001E-9	
0.00704	1.0000001E-9	
0.00705	1.0000001E-9	
0.00706	1.0000001E-9	
0.00707	1.0000001E-9	
0.00708	1.0000001E-9	
0.00709	1.0000001E-9	
0.0071	1.0000001E-9	
0.00711	1.0000001E-9	
0.00712	1.0000001E-9	
0.00713	1.0000001E-9	
0.00714	1.0000001E-9	
0.00715	1.0000001E-9	
0.00716	1.0000001E-9	
0.00717	1.0000001E-9	
0.00718	1.0000001E-9	
0.00719	1.0000001E-9	
0.0072	1.0000001E-9	
0.00721	1.0000001E-9	
0.00722	1.0000001E-9	
0.00723	1.0000001E-9	
0.00724	1.0000001E-9	
0.00725	1.0000001E-9	
0.00726	1.0000001E-9	
0.00727	1.0000001E-9	
0.00728	1.0000001E-9	
0.00729	1.0000001E-9	
0.0073	1.0000001E-9	
0.00731	1.0000001E-9	
0.00732	1.0000001E-9	
0.00733	1.0000001E-9	
0.00734	1.0000001E-9	
0.00735	1.0000001E-9	
0.00736	1.0000001E-9	
0.00737	1.0000001E-9	
0.00738	1.0000001E-9	
0.00739	1.0000001E-9	
0.0074	1.0000001E-9	
0.00741	1.0000001E-9	
0.00742	1.0000001E-9	
0.00743	1.0000001E-9	
0.00744	1.0000001E-9	
0.00745	1.0000001E-9	
0.00746	1.0000001E-9	
0.00747	1.0000001E-9	
0.00748	1.0000001E-9	
0.00749	1.0000001E-9	
0.0075	1.0000001E-9	
0.00751	1.0000001E-9	
0.00752	1.0000001E-9	
0.00753	1.0000001E-9	
0.00754	1.0000001E-9	
0.00755	1.0000001E-9	
0.00756	1.0000001E-9	
0.00757	1.0000001E-9	
0.00758	1.0000001E-9	
0.00759	1.0000001E-9	
0.0076	1.0000001E-9	
0.00761	1.0000001E-9	
0.00762	1.0000001E-9	
0.00763	1.0000001E-9	
0.00764	1.0000001E-9	
0.00765	1.0000001E-9	
0.00766	1.0000001E-9	
0.00767	1.0000001E-9	
0.00768	1.0000001E-9	
0.00769	1.0000001E-9	
0.0077	1.0000001E-9	
0.00771	1.0000001E-9	
0.00772	1.0000001E-9	
0.00773	1.0000001E-9	
0.00774	1.0000001E-9	
0.00775	1.0000001E-9	
0.00776	1.0000001E-9	
0.00777	1.0000001E-9	
0.00778	1.0000001E-9	
0.00779	1.0000001E-9	
0.0078	1.0000001E-9	
0.00781	1.0000001E-9	
0.00782	1.0000001E-9	
0.00783	1.0000001E-9	
0.00784	1.0000001E-9	
0.00785	1.0000001E-9	
0.00786	1.0000001E-9	
0.00787	1.0000001E-9	
0.00788	1.0000001E-9	
0.00789	1.0000001E-9	
0.0079	1.0000001E-9	
0.00791	1.0000001E-9	
0.00792	1.0000001E-9	
0.00793	1.0000001E-9	
0.00794	1.0000001E-9	
0.00795	1.0000001E-9	
0.00796	1.0000001E-9	
0.00797	1.0000001E-9	
0.00798	1.0000001E-9	
0.00799	1.0000001E-9	
0.0080	1.0000001E-9	
0.00801	1.0000001E-9	
0.00802	1.0000001E-9	
0.00803	1.0000001E-9	
0.00804	1.0000001E-9	
0.00805	1.0000001E-9	
0.00806	1.0000001E-9	
0.00807	1.0000001E-9	
0.00808	1.0000001E-9	
0.00809	1.0000001E-9	
0.0081	1.0000001E-9	
0.00811	1.0000001E-9	
0.00812	1.0000001E-9	
0.00813	1.0000001E-9	
0.00814	1.0000001E-9	
0.00815	1.0000001E-9	
0.00816	1.0000001E-9	
0.00817	1.0000001E-9	
0.00818	1.0000001E-9	
0.00819	1.0000001E-9	
0.0082	1.0000001E-9	
0.00821	1.0000001E-9	
0.00822	1.0000001E-9	
0.00823	1.0000001E-9	
0.00824	1.0000001E-9	
0.00825	1.0000001E-9	
0.00826	1.0000001E-9	
0.00827	1.0000001E-9	
0.00828	1.0000001E-9	
0.00829	1.0000001E-9	
0.0083	1.0000001E-9	
0.00831	1.0000001E-9	
0.00832	1.0000001E-9	
0.00833	1.0000001E-9	
0.00834	1.0000001E-9	
0.00835	1.0000001E-9	
0.00836	1.0000001E-9	
0.00837	1.0000001E-9	
0.00838	1.0000001E-9	
0.00839	1.0000001E-9	
0.0084	1.0000001E-9	
0.00841	1.0000001E-9	
0.00842	1.0000001E-9	
0.00843	1.0000001E-9	
0.00844	1.0000001E-9	
0.00845	1.0000001E-9	
0.00846	1.0000001E-9	
0.00847	1.0000001E-9	
0.00848	1.0000001E-9	
0.00849	1.0000001E-9	
0.0085	1.0000001E-9	
0.00851	1.0000001E-9	
0.00852	1.0000001E-9	
0.00853	1.0000001E-9	
0.00854	1.0000001E-9	
0.00855	1.0000001E-9	
0.00856	1.0000001E-9	
0.00857	1.0000001E-9	
0.00858	1.0000001E-9	
0.00859	1.0000001E-9	
0.0086	1.0000001E-9	
0.00861	1.0000001E-9	
0.00862	1.0000001E-9	
0.00863	1.0000001E-9	
0.00864	1.0000001E-9	
0.00865	1.0000001E-9	
0.00866	1.0000001E-9	
0.00867	1.0000001E-9	
0.00868	1.0000001E-9	
0.00869	1.0000001E-9	
0.0087	1.0000001E-9	
0.00871	1.0000001E-9	
0.00872	1.0000001E-9	
0.00873	1.0000001E-9	
0.00874	1.0000001E-9	
0.00875	1.0000001E-9	
0.00876	1.0000001E-9	
0.00877	1.0000001E-9	
0.00878	1.0000001E-9	
0.00879	1.0000001E-9	
0.0088	1.0000001E-9	
0.00881	1.0000001E-9	
0.00882	1.0000001E-9	
0.00883	1.0000001E-9	
0.00884	1.0000001E-9	
0.00885	1.0000001E-9	
0.00886	1.0000001E-9	
0.00887	1.0000001E-9	
0.00888	1.0000001E-9	
0.00889	1.0000001E-9	
0.0089	1.0000001E-9	
0.00891	1.0000001E-9	
0.00892	1.0000001E-9	
0.00893	1.0000001E-9	
0.00894	1.0000001E-9	
0.00895	1.0000001E-9	
0.00896	1.0000001E-9	
0.00897	1.0000001E-9	
0.00898	1.0000001E-9	
0.00899	1.0000001E-9	
0.0090	1.0000001E-9	
0.00901	1.0000001E-9	
0.00902	1.0000001E-9	
0.00903	1.0000001E-9	
0.00904	1.0000001E-9	
0.00905	1.0000001E-9	
0.00906	1.0000001E-9	
0.00907	1.0000001E-9	
0.00908	1.0000001E-9	
0.00909	1.0000001E-9	
0.0091	1.0000001E-9	
0.00911	1.0000001E-9	
0.00912	1.0000001E-9	
0.00913	1.0000001E-9	
0.00914	1.0000001E-9	
0.00915	1.0000001E-9	
0.00916	1.0000001E-9	
0.00917	1.0000001E-9	
0.00918	1.0000001E-9	
0.00919	1.0000001E-9	
